Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
4,5,10/11/2013,10062,1383,1,1,0,1
4,4,10/10/2013,9118,1300,1,1,0,1
4,3,10/9/2013,8963,1316,1,1,0,1
4,2,10/8/2013,9872,1354,1,1,0,1
4,1,10/7/2013,12159,1600,1,1,0,1
4,7,10/6/2013,0,0,0,0,0,0
4,6,10/5/2013,8938,1352,1,0,0,0
4,5,10/4/2013,10204,1454,1,0,0,1
4,4,10/3/2013,0,0,0,0,a,1
4,3,10/2/2013,10077,1410,1,0,0,1
4,2,10/1/2013,9255,1283,1,0,0,1
4,1,9/30/2013,11276,1558,1,0,0,1
4,7,9/29/2013,0,0,0,0,0,0
4,6,9/28/2013,9274,1332,1,0,0,0
4,5,9/27/2013,9621,1300,1,1,0,0
4,4,9/26/2013,8447,1214,1,1,0,0
4,3,9/25/2013,9053,1235,1,1,0,0
4,2,9/24/2013,8701,1202,1,1,0,0
4,1,9/23/2013,9908,1341,1,1,0,0
4,7,9/22/2013,0,0,0,0,0,0
4,6,9/21/2013,8631,1336,1,0,0,0
4,5,9/20/2013,7047,1026,1,0,0,0
4,4,9/19/2013,7017,1011,1,0,0,0
4,3,9/18/2013,6701,1048,1,0,0,0
4,2,9/17/2013,7248,1073,1,0,0,0
4,1,9/16/2013,7911,1184,1,0,0,0
4,7,9/15/2013,0,0,0,0,0,0
4,6,9/14/2013,9177,1350,1,0,0,0
4,5,9/13/2013,10197,1356,1,1,0,0
4,4,9/12/2013,10257,1303,1,1,0,0
4,3,9/11/2013,9365,1313,1,1,0,0
4,2,9/10/2013,10610,1398,1,1,0,0
4,1,9/9/2013,11987,1505,1,1,0,0
4,7,9/8/2013,0,0,0,0,0,0
4,6,9/7/2013,8461,1314,1,0,0,0
4,5,9/6/2013,6979,1057,1,0,0,0
4,4,9/5/2013,6803,1050,1,0,0,0
4,3,9/4/2013,8203,1146,1,0,0,0
4,2,9/3/2013,7646,1131,1,0,0,0
4,1,9/2/2013,9030,1257,1,0,0,0
4,7,9/1/2013,0,0,0,0,0,0
4,6,8/31/2013,10740,1502,1,0,0,0
4,5,8/30/2013,11704,1516,1,1,0,0
4,4,8/29/2013,8283,1205,1,1,0,0
4,3,8/28/2013,8351,1140,1,1,0,0
4,2,8/27/2013,8147,1150,1,1,0,0
4,1,8/26/2013,10157,1479,1,1,0,0
4,7,8/25/2013,0,0,0,0,0,0
4,6,8/24/2013,8107,1214,1,0,0,0
4,5,8/23/2013,6562,1029,1,0,0,0
4,4,8/22/2013,6866,1020,1,0,0,0
4,3,8/21/2013,6617,1015,1,0,0,0
4,2,8/20/2013,6887,1089,1,0,0,0
4,1,8/19/2013,8709,1276,1,0,0,0
4,7,8/18/2013,0,0,0,0,0,0
4,6,8/17/2013,8244,1272,1,0,0,0
4,5,8/16/2013,9338,1322,1,1,0,0
4,4,8/15/2013,8712,1293,1,1,0,0
4,3,8/14/2013,10063,1403,1,1,0,0
4,2,8/13/2013,10673,1505,1,1,0,0
4,1,8/12/2013,11913,1660,1,1,0,0
4,7,8/11/2013,0,0,0,0,0,0
4,6,8/10/2013,9149,1379,1,0,0,0
4,5,8/9/2013,7842,1165,1,0,0,0
4,4,8/8/2013,7481,1169,1,0,0,0
4,3,8/7/2013,7156,1137,1,0,0,0
4,2,8/6/2013,7559,1188,1,0,0,0
4,1,8/5/2013,9408,1356,1,0,0,0
4,7,8/4/2013,0,0,0,0,0,0
4,6,8/3/2013,8898,1281,1,0,0,0
4,5,8/2/2013,10075,1362,1,1,0,1
4,4,8/1/2013,10622,1417,1,1,0,1
4,3,7/31/2013,13403,1657,1,1,0,1
4,2,7/30/2013,10780,1442,1,1,0,1
4,1,7/29/2013,11092,1496,1,1,0,1
4,7,7/28/2013,0,0,0,0,0,0
4,6,7/27/2013,7118,1026,1,0,0,0
4,5,7/26/2013,6436,963,1,0,0,1
4,4,7/25/2013,6893,973,1,0,0,1
4,3,7/24/2013,6350,965,1,0,0,1
4,2,7/23/2013,5869,908,1,0,0,1
4,1,7/22/2013,7070,1043,1,0,0,1
4,7,7/21/2013,0,0,0,0,0,0
4,6,7/20/2013,7589,1106,1,0,0,0
4,5,7/19/2013,8236,1215,1,1,0,1
4,4,7/18/2013,8088,1139,1,1,0,1
4,3,7/17/2013,8611,1150,1,1,0,1
4,2,7/16/2013,9349,1262,1,1,0,1
4,1,7/15/2013,11658,1568,1,1,0,1
4,7,7/14/2013,0,0,0,0,0,0
4,6,7/13/2013,7531,1084,1,0,0,0
4,5,7/12/2013,7137,1019,1,0,0,1
4,4,7/11/2013,6653,984,1,0,0,1
4,3,7/10/2013,6519,941,1,0,0,1
4,2,7/9/2013,6554,970,1,0,0,1
4,1,7/8/2013,7976,1152,1,0,0,1
4,7,7/7/2013,0,0,0,0,0,0
4,6,7/6/2013,7924,1167,1,0,0,0
4,5,7/5/2013,8419,1198,1,1,0,1
4,4,7/4/2013,8899,1306,1,1,0,1
4,3,7/3/2013,9089,1225,1,1,0,1
4,2,7/2/2013,9650,1336,1,1,0,1
4,1,7/1/2013,13203,1613,1,1,0,1
4,7,6/30/2013,0,0,0,0,0,0
4,6,6/29/2013,10291,1347,1,0,0,0
4,5,6/28/2013,9674,1270,1,0,0,1
4,4,6/27/2013,8181,1111,1,0,0,1
4,3,6/26/2013,8218,1126,1,0,0,1
4,2,6/25/2013,8429,1123,1,0,0,1
4,1,6/24/2013,9187,1271,1,0,0,1
4,7,6/23/2013,0,0,0,0,0,0
4,6,6/22/2013,8773,1226,1,0,0,0
4,5,6/21/2013,9438,1237,1,1,0,1
4,4,6/20/2013,9545,1263,1,1,0,1
4,3,6/19/2013,9357,1208,1,1,0,1
4,2,6/18/2013,9796,1253,1,1,0,0
4,1,6/17/2013,13108,1584,1,1,0,0
4,7,6/16/2013,0,0,0,0,0,0
4,6,6/15/2013,9774,1398,1,0,0,0
4,5,6/14/2013,8291,1167,1,0,0,0
4,4,6/13/2013,7680,1086,1,0,0,0
4,3,6/12/2013,7179,1061,1,0,0,0
4,2,6/11/2013,7557,1015,1,0,0,0
4,1,6/10/2013,8917,1243,1,0,0,0
4,7,6/9/2013,0,0,0,0,0,0
4,6,6/8/2013,8419,1222,1,0,0,0
4,5,6/7/2013,9561,1279,1,1,0,0
4,4,6/6/2013,8695,1233,1,1,0,0
4,3,6/5/2013,9537,1252,1,1,0,0
4,2,6/4/2013,10584,1379,1,1,0,0
4,1,6/3/2013,13444,1626,1,1,0,0
4,7,6/2/2013,0,0,0,0,0,0
4,6,6/1/2013,11592,1554,1,0,0,0
4,5,5/31/2013,13064,1639,1,1,0,0
4,4,5/30/2013,8975,1205,1,1,0,0
4,3,5/29/2013,9457,1263,1,1,0,0
4,2,5/28/2013,9804,1263,1,1,0,0
4,1,5/27/2013,11293,1490,1,1,0,0
4,7,5/26/2013,0,0,0,0,0,0
4,6,5/25/2013,9971,1413,1,0,0,0
4,5,5/24/2013,7737,1101,1,0,0,0
4,4,5/23/2013,7078,1098,1,0,0,0
4,3,5/22/2013,7456,1121,1,0,0,0
4,2,5/21/2013,9778,1347,1,0,0,1
4,1,5/20/2013,0,0,0,0,a,0
4,7,5/19/2013,0,0,0,0,0,0
4,6,5/18/2013,10853,1554,1,0,0,0
4,5,5/17/2013,9049,1252,1,1,0,0
4,4,5/16/2013,8839,1193,1,1,0,0
4,3,5/15/2013,9446,1218,1,1,0,0
4,2,5/14/2013,10091,1302,1,1,0,0
4,1,5/13/2013,12178,1559,1,1,0,0
4,7,5/12/2013,0,0,0,0,0,0
4,6,5/11/2013,10399,1461,1,0,0,0
4,5,5/10/2013,10624,1492,1,0,0,1
4,4,5/9/2013,0,0,0,0,a,0
4,3,5/8/2013,9078,1316,1,0,0,0
4,2,5/7/2013,8175,1139,1,0,0,0
4,1,5/6/2013,7915,1235,1,0,0,0
4,7,5/5/2013,0,0,0,0,0,0
4,6,5/4/2013,9713,1368,1,0,0,0
4,5,5/3/2013,11335,1492,1,1,0,0
4,4,5/2/2013,12976,1632,1,1,0,0
4,3,5/1/2013,0,0,0,1,a,0
4,2,4/30/2013,14870,1773,1,1,0,0
4,1,4/29/2013,11140,1437,1,1,0,0
4,7,4/28/2013,0,0,0,0,0,0
4,6,4/27/2013,9752,1397,1,0,0,0
4,5,4/26/2013,8593,1242,1,1,0,0
4,4,4/25/2013,7985,1134,1,1,0,0
4,3,4/24/2013,7496,1110,1,1,0,0
4,2,4/23/2013,9166,1251,1,1,0,0
4,1,4/22/2013,11138,1452,1,1,0,0
4,7,4/21/2013,0,0,0,0,0,0
4,6,4/20/2013,8749,1328,1,0,0,0
4,5,4/19/2013,7287,1123,1,0,0,0
4,4,4/18/2013,6390,1010,1,0,0,0
4,3,4/17/2013,6154,992,1,0,0,0
4,2,4/16/2013,6559,993,1,0,0,0
4,1,4/15/2013,7181,1142,1,0,0,0
4,7,4/14/2013,0,0,0,0,0,0
4,6,4/13/2013,9901,1415,1,0,0,0
4,5,4/12/2013,9492,1389,1,1,0,0
4,4,4/11/2013,8764,1270,1,1,0,0
4,3,4/10/2013,8798,1196,1,1,0,0
4,2,4/9/2013,9238,1294,1,1,0,0
4,1,4/8/2013,10943,1562,1,1,0,0
4,7,4/7/2013,0,0,0,0,0,0
4,6,4/6/2013,9985,1418,1,0,0,0
4,5,4/5/2013,8264,1220,1,0,0,1
4,4,4/4/2013,8692,1208,1,0,0,1
4,3,4/3/2013,8922,1263,1,0,0,1
4,2,4/2/2013,11522,1578,1,0,0,1
4,1,4/1/2013,0,0,0,0,b,1
4,7,3/31/2013,0,0,0,0,0,0
4,6,3/30/2013,14669,2077,1,0,0,0
4,5,3/29/2013,0,0,0,1,b,1
4,4,3/28/2013,16910,2096,1,1,0,1
4,3,3/27/2013,11014,1491,1,1,0,1
4,2,3/26/2013,10381,1417,1,1,0,1
4,1,3/25/2013,11548,1599,1,1,0,1
4,7,3/24/2013,0,0,0,0,0,0
4,6,3/23/2013,9875,1455,1,0,0,0
4,5,3/22/2013,10190,1449,1,1,0,0
4,4,3/21/2013,9466,1314,1,1,0,0
4,3,3/20/2013,9149,1307,1,1,0,0
4,2,3/19/2013,10301,1393,1,1,0,0
4,1,3/18/2013,11643,1550,1,1,0,0
4,7,3/17/2013,0,0,0,0,0,0
4,6,3/16/2013,9446,1520,1,0,0,0
4,5,3/15/2013,7849,1145,1,0,0,0
4,4,3/14/2013,7112,1122,1,0,0,0
4,3,3/13/2013,7522,1167,1,0,0,0
4,2,3/12/2013,7676,1150,1,0,0,0
4,1,3/11/2013,8395,1301,1,0,0,0
4,7,3/10/2013,0,0,0,0,0,0
4,6,3/9/2013,9936,1479,1,0,0,0
4,5,3/8/2013,10245,1440,1,1,0,0
4,4,3/7/2013,9190,1322,1,1,0,0
4,3,3/6/2013,9357,1338,1,1,0,0
4,2,3/5/2013,9844,1397,1,1,0,0
4,1,3/4/2013,13382,1658,1,1,0,0
4,7,3/3/2013,0,0,0,0,0,0
4,6,3/2/2013,10541,1557,1,0,0,0
4,5,3/1/2013,9873,1380,1,0,0,0
4,4,2/28/2013,10697,1429,1,0,0,0
4,3,2/27/2013,7256,1082,1,0,0,0
4,2,2/26/2013,7199,1113,1,0,0,0
4,1,2/25/2013,7158,1143,1,0,0,0
4,7,2/24/2013,0,0,0,0,0,0
4,6,2/23/2013,9708,1436,1,0,0,0
4,5,2/22/2013,10623,1415,1,1,0,0
4,4,2/21/2013,9303,1262,1,1,0,0
4,3,2/20/2013,8906,1197,1,1,0,0
4,2,2/19/2013,9719,1295,1,1,0,0
4,1,2/18/2013,13163,1660,1,1,0,0
4,7,2/17/2013,0,0,0,0,0,0
4,6,2/16/2013,9757,1432,1,0,0,0
4,5,2/15/2013,7993,1147,1,0,0,0
4,4,2/14/2013,8239,1219,1,0,0,0
4,3,2/13/2013,7983,1193,1,0,0,0
4,2,2/12/2013,7800,1199,1,0,0,0
4,1,2/11/2013,8907,1386,1,0,0,0
4,7,2/10/2013,0,0,0,0,0,0
4,6,2/9/2013,10095,1480,1,0,0,0
4,5,2/8/2013,9965,1380,1,1,0,1
4,4,2/7/2013,10162,1379,1,1,0,1
4,3,2/6/2013,10095,1411,1,1,0,1
4,2,2/5/2013,11353,1489,1,1,0,1
4,1,2/4/2013,13937,1750,1,1,0,1
4,7,2/3/2013,0,0,0,0,0,0
4,6,2/2/2013,11123,1524,1,0,0,0
4,5,2/1/2013,9332,1363,1,0,0,0
4,4,1/31/2013,10359,1355,1,0,0,0
4,3,1/30/2013,7601,1065,1,0,0,0
4,2,1/29/2013,7559,1116,1,0,0,0
4,1,1/28/2013,7374,1120,1,0,0,0
4,7,1/27/2013,0,0,0,0,0,0
4,6,1/26/2013,9323,1326,1,0,0,0
4,5,1/25/2013,9730,1409,1,1,0,0
4,4,1/24/2013,8516,1203,1,1,0,0
4,3,1/23/2013,9236,1207,1,1,0,0
4,2,1/22/2013,9977,1323,1,1,0,0
4,1,1/21/2013,11667,1556,1,1,0,0
4,7,1/20/2013,0,0,0,0,0,0
4,6,1/19/2013,9455,1427,1,0,0,0
4,5,1/18/2013,7857,1153,1,0,0,0
4,4,1/17/2013,7088,1090,1,0,0,0
4,3,1/16/2013,6537,1061,1,0,0,0
4,2,1/15/2013,7121,1074,1,0,0,0
4,1,1/14/2013,7794,1222,1,0,0,0
4,7,1/13/2013,0,0,0,0,0,0
4,6,1/12/2013,9719,1461,1,0,0,0
4,5,1/11/2013,10512,1412,1,1,0,0
4,4,1/10/2013,9472,1285,1,1,0,0
4,3,1/9/2013,8857,1215,1,1,0,0
4,2,1/8/2013,10031,1325,1,1,0,0
4,1,1/7/2013,12112,1562,1,1,0,0
4,7,1/6/2013,0,0,0,0,0,0
4,6,1/5/2013,10338,1514,1,0,0,0
4,5,1/4/2013,8290,1232,1,0,0,1
4,4,1/3/2013,8247,1248,1,0,0,1
4,3,1/2/2013,9941,1429,1,0,0,1
4,2,1/1/2013,0,0,0,0,a,1
5,5,7/31/2015,4822,559,1,1,0,1
5,4,7/30/2015,4943,539,1,1,0,1
5,3,7/29/2015,5899,658,1,1,0,1
5,2,7/28/2015,6083,598,1,1,0,1
5,1,7/27/2015,7059,650,1,1,0,1
5,7,7/26/2015,0,0,0,0,0,0
5,6,7/25/2015,2030,228,1,0,0,0
5,5,7/24/2015,3815,485,1,0,0,1
5,4,7/23/2015,3713,455,1,0,0,1
5,3,7/22/2015,3595,503,1,0,0,1
5,2,7/21/2015,3497,445,1,0,0,1
5,1,7/20/2015,4183,530,1,0,0,1
5,7,7/19/2015,0,0,0,0,0,0
5,6,7/18/2015,2108,241,1,0,0,0
5,5,7/17/2015,4355,513,1,1,0,1
5,4,7/16/2015,4963,571,1,1,0,1
5,3,7/15/2015,6323,716,1,1,0,1
5,2,7/14/2015,6144,607,1,1,0,1
5,1,7/13/2015,7425,719,1,1,0,1
5,7,7/12/2015,0,0,0,0,0,0
5,6,7/11/2015,2023,228,1,0,0,0
5,5,7/10/2015,4252,530,1,0,0,0
5,4,7/9/2015,4601,540,1,0,0,0
5,3,7/8/2015,4990,639,1,0,0,0
5,2,7/7/2015,4036,507,1,0,0,0
5,1,7/6/2015,4328,543,1,0,0,0
5,7,7/5/2015,0,0,0,0,0,0
5,6,7/4/2015,2240,225,1,0,0,0
5,5,7/3/2015,4475,527,1,1,0,0
5,4,7/2/2015,6035,613,1,1,0,0
5,3,7/1/2015,6253,717,1,1,0,0
5,2,6/30/2015,6635,645,1,1,0,0
5,1,6/29/2015,7623,668,1,1,0,0
5,7,6/28/2015,0,0,0,0,0,0
5,6,6/27/2015,1876,203,1,0,0,0
5,5,6/26/2015,3799,460,1,0,0,0
5,4,6/25/2015,3325,472,1,0,0,0
5,3,6/24/2015,4134,561,1,0,0,0
5,2,6/23/2015,3697,475,1,0,0,0
5,1,6/22/2015,3827,497,1,0,0,0
5,7,6/21/2015,0,0,0,0,0,0
5,6,6/20/2015,2088,210,1,0,0,0
5,5,6/19/2015,5711,610,1,1,0,0
5,4,6/18/2015,4924,545,1,1,0,0
5,3,6/17/2015,5632,651,1,1,0,0
5,2,6/16/2015,6354,671,1,1,0,0
5,1,6/15/2015,7808,747,1,1,0,0
5,7,6/14/2015,0,0,0,0,0,0
5,6,6/13/2015,2156,234,1,0,0,0
5,5,6/12/2015,4329,500,1,0,0,0
5,4,6/11/2015,4082,507,1,0,0,0
5,3,6/10/2015,4191,557,1,0,0,0
5,2,6/9/2015,3999,522,1,0,0,0
5,1,6/8/2015,4260,558,1,0,0,0
5,7,6/7/2015,0,0,0,0,0,0
5,6,6/6/2015,1838,236,1,0,0,0
5,5,6/5/2015,5431,595,1,1,0,0
5,4,6/4/2015,5807,625,1,1,a,0
5,3,6/3/2015,5703,674,1,1,0,0
5,2,6/2/2015,6416,686,1,1,0,0
5,1,6/1/2015,8396,778,1,1,0,0
5,7,5/31/2015,0,0,0,0,0,0
5,6,5/30/2015,2533,251,1,0,0,0
5,5,5/29/2015,5833,651,1,0,0,0
5,4,5/28/2015,4134,513,1,0,0,0
5,3,5/27/2015,4431,571,1,0,0,0
5,2,5/26/2015,4567,570,1,0,0,0
5,1,5/25/2015,0,0,0,0,a,0
5,7,5/24/2015,0,0,0,0,0,0
5,6,5/23/2015,2151,236,1,0,0,0
5,5,5/22/2015,4813,582,1,1,0,0
5,4,5/21/2015,4660,547,1,1,0,0
5,3,5/20/2015,5697,668,1,1,0,0
5,2,5/19/2015,5957,634,1,1,0,0
5,1,5/18/2015,7173,707,1,1,0,0
5,7,5/17/2015,0,0,0,0,0,0
5,6,5/16/2015,1997,221,1,0,0,0
5,5,5/15/2015,4746,592,1,0,0,1
5,4,5/14/2015,0,0,0,0,a,0
5,3,5/13/2015,5414,692,1,0,0,0
5,2,5/12/2015,4438,562,1,0,0,0
5,1,5/11/2015,4305,517,1,0,0,0
5,7,5/10/2015,0,0,0,0,0,0
5,6,5/9/2015,2354,254,1,0,0,0
5,5,5/8/2015,5301,610,1,1,0,0
5,4,5/7/2015,4897,577,1,1,0,0
5,3,5/6/2015,5795,660,1,1,0,0
5,2,5/5/2015,6315,626,1,1,0,0
5,1,5/4/2015,7503,754,1,1,0,0
5,7,5/3/2015,0,0,0,0,0,0
5,6,5/2/2015,3182,327,1,0,0,0
5,5,5/1/2015,0,0,0,1,a,0
5,4,4/30/2015,6598,729,1,1,0,0
5,3,4/29/2015,6366,717,1,1,0,0
5,2,4/28/2015,6012,580,1,1,0,0
5,1,4/27/2015,6858,670,1,1,0,0
5,7,4/26/2015,0,0,0,0,0,0
5,6,4/25/2015,2015,224,1,0,0,0
5,5,4/24/2015,3516,487,1,0,0,0
5,4,4/23/2015,3586,495,1,0,0,0
5,3,4/22/2015,4121,562,1,0,0,0
5,2,4/21/2015,3388,479,1,0,0,0
5,1,4/20/2015,3797,525,1,0,0,0
5,7,4/19/2015,0,0,0,0,0,0
5,6,4/18/2015,1828,230,1,0,0,0
5,5,4/17/2015,5098,578,1,1,0,0
5,4,4/16/2015,5404,579,1,1,0,0
5,3,4/15/2015,6071,681,1,1,0,0
5,2,4/14/2015,6132,660,1,1,0,0
5,1,4/13/2015,7213,727,1,1,0,0
5,7,4/12/2015,0,0,0,0,0,0
5,6,4/11/2015,1945,222,1,0,0,0
5,5,4/10/2015,4064,514,1,0,0,1
5,4,4/9/2015,3704,512,1,0,0,1
5,3,4/8/2015,4191,550,1,0,0,1
5,2,4/7/2015,4713,612,1,0,0,1
5,1,4/6/2015,0,0,0,0,b,1
5,7,4/5/2015,0,0,0,0,0,0
5,6,4/4/2015,3248,351,1,0,0,0
5,5,4/3/2015,0,0,0,1,b,1
5,4,4/2/2015,6321,667,1,1,0,1
5,3,4/1/2015,7720,773,1,1,0,0
5,2,3/31/2015,7692,659,1,1,0,0
5,1,3/30/2015,8847,770,1,1,0,0
5,7,3/29/2015,0,0,0,0,0,0
5,6,3/28/2015,2038,219,1,0,0,0
5,5,3/27/2015,4181,499,1,0,0,0
5,4,3/26/2015,3711,460,1,0,0,0
5,3,3/25/2015,4325,613,1,0,0,0
5,2,3/24/2015,4073,537,1,0,0,0
5,1,3/23/2015,4028,540,1,0,0,0
5,7,3/22/2015,0,0,0,0,0,0
5,6,3/21/2015,1783,201,1,0,0,0
5,5,3/20/2015,4709,554,1,1,0,0
5,4,3/19/2015,4720,554,1,1,0,0
5,3,3/18/2015,5261,634,1,1,0,0
5,2,3/17/2015,5555,601,1,1,0,0
5,1,3/16/2015,7237,718,1,1,0,0
5,7,3/15/2015,0,0,0,0,0,0
5,6,3/14/2015,2042,204,1,0,0,0
5,5,3/13/2015,4146,494,1,0,0,0
5,4,3/12/2015,3580,481,1,0,0,0
5,3,3/11/2015,3985,568,1,0,0,0
5,2,3/10/2015,3935,528,1,0,0,0
5,1,3/9/2015,4264,555,1,0,0,0
5,7,3/8/2015,0,0,0,0,0,0
5,6,3/7/2015,1689,191,1,0,0,0
5,5,3/6/2015,5221,580,1,1,0,0
5,4,3/5/2015,4692,538,1,1,0,0
5,3,3/4/2015,6407,697,1,1,0,0
5,2,3/3/2015,6036,632,1,1,0,0
5,1,3/2/2015,7524,797,1,1,0,0
5,7,3/1/2015,0,0,0,0,0,0
5,6,2/28/2015,2274,244,1,0,0,0
5,5,2/27/2015,4548,541,1,0,0,0
5,4,2/26/2015,3560,475,1,0,0,0
5,3,2/25/2015,4179,553,1,0,0,0
5,2,2/24/2015,3848,525,1,0,0,0
5,1,2/23/2015,3742,502,1,0,0,0
5,7,2/22/2015,0,0,0,0,0,0
5,6,2/21/2015,1752,199,1,0,0,0
5,5,2/20/2015,4658,555,1,1,0,1
5,4,2/19/2015,4839,568,1,1,0,1
5,3,2/18/2015,5389,630,1,1,0,1
5,2,2/17/2015,5433,584,1,1,0,1
5,1,2/16/2015,7566,708,1,1,0,1
5,7,2/15/2015,0,0,0,0,0,0
5,6,2/14/2015,2162,254,1,0,0,0
5,5,2/13/2015,4617,542,1,0,0,1
5,4,2/12/2015,3852,453,1,0,0,1
5,3,2/11/2015,3862,559,1,0,0,1
5,2,2/10/2015,3912,512,1,0,0,1
5,1,2/9/2015,3294,442,1,0,0,1
5,7,2/8/2015,0,0,0,0,0,0
5,6,2/7/2015,2064,229,1,0,0,0
5,5,2/6/2015,5209,582,1,1,0,0
5,4,2/5/2015,5011,541,1,1,0,0
5,3,2/4/2015,5656,640,1,1,0,0
5,2,2/3/2015,6231,625,1,1,0,0
5,1,2/2/2015,7407,744,1,1,0,0
5,7,2/1/2015,0,0,0,0,0,0
5,6,1/31/2015,2110,228,1,0,0,0
5,5,1/30/2015,5640,617,1,1,0,0
5,4,1/29/2015,4932,517,1,1,0,0
5,3,1/28/2015,5372,641,1,1,0,0
5,2,1/27/2015,5505,569,1,1,0,0
5,1,1/26/2015,6277,659,1,1,0,0
5,7,1/25/2015,0,0,0,0,0,0
5,6,1/24/2015,1911,207,1,0,0,0
5,5,1/23/2015,3962,476,1,0,0,0
5,4,1/22/2015,3570,454,1,0,0,0
5,3,1/21/2015,4025,553,1,0,0,0
5,2,1/20/2015,3701,485,1,0,0,0
5,1,1/19/2015,4195,549,1,0,0,0
5,7,1/18/2015,0,0,0,0,0,0
5,6,1/17/2015,1743,201,1,0,0,0
5,5,1/16/2015,5177,582,1,1,0,0
5,4,1/15/2015,5101,563,1,1,0,0
5,3,1/14/2015,5219,595,1,1,0,0
5,2,1/13/2015,5748,643,1,1,0,0
5,1,1/12/2015,7523,725,1,1,0,0
5,7,1/11/2015,0,0,0,0,0,0
5,6,1/10/2015,2169,229,1,0,0,0
5,5,1/9/2015,4780,560,1,1,0,0
5,4,1/8/2015,4800,513,1,1,0,0
5,3,1/7/2015,5264,609,1,1,0,0
5,2,1/6/2015,6123,658,1,1,0,0
5,1,1/5/2015,7314,749,1,1,0,0
5,7,1/4/2015,0,0,0,0,0,0
5,6,1/3/2015,2109,230,1,0,0,0
5,5,1/2/2015,4773,509,1,0,0,1
5,4,1/1/2015,0,0,0,0,a,1
5,3,12/31/2014,1830,217,1,0,0,1
5,2,12/30/2014,5056,585,1,0,0,1
5,1,12/29/2014,4646,573,1,0,0,1
5,7,12/28/2014,0,0,0,0,0,0
5,6,12/27/2014,2847,317,1,0,0,0
5,5,12/26/2014,0,0,0,0,c,1
5,4,12/25/2014,0,0,0,0,c,1
5,3,12/24/2014,2850,311,1,0,0,1
5,2,12/23/2014,9164,876,1,0,0,1
5,1,12/22/2014,8765,950,1,0,0,1
5,7,12/21/2014,0,0,0,0,0,0
5,6,12/20/2014,3912,346,1,0,0,0
5,5,12/19/2014,7085,721,1,1,0,0
5,4,12/18/2014,7726,750,1,1,0,0
5,3,12/17/2014,8758,799,1,1,0,0
5,2,12/16/2014,8665,764,1,1,0,0
5,1,12/15/2014,10870,907,1,1,0,0
5,7,12/14/2014,0,0,0,0,0,0
5,6,12/13/2014,2572,281,1,0,0,0
5,5,12/12/2014,5355,583,1,0,0,0
5,4,12/11/2014,4929,544,1,0,0,0
5,3,12/10/2014,5345,602,1,0,0,0
5,2,12/9/2014,5183,587,1,0,0,0
5,1,12/8/2014,4989,598,1,0,0,0
5,7,12/7/2014,0,0,0,0,0,0
5,6,12/6/2014,3054,392,1,0,0,0
5,5,12/5/2014,7606,744,1,1,0,0
5,4,12/4/2014,5792,602,1,1,0,0
5,3,12/3/2014,6096,652,1,1,0,0
5,2,12/2/2014,7180,688,1,1,0,0
5,1,12/1/2014,8580,783,1,1,0,0
5,7,11/30/2014,0,0,0,0,0,0
5,6,11/29/2014,2435,270,1,0,0,0
5,5,11/28/2014,6875,689,1,1,0,0
5,4,11/27/2014,5670,589,1,1,0,0
5,3,11/26/2014,6187,688,1,1,0,0
5,2,11/25/2014,6338,641,1,1,0,0
5,1,11/24/2014,7528,737,1,1,0,0
5,7,11/23/2014,0,0,0,0,0,0
5,6,11/22/2014,2225,223,1,0,0,0
5,5,11/21/2014,4456,539,1,0,0,0
5,4,11/20/2014,5291,624,1,0,0,0
5,3,11/19/2014,0,0,0,0,a,0
5,2,11/18/2014,4530,586,1,0,0,0
5,1,11/17/2014,4564,594,1,0,0,0
5,7,11/16/2014,0,0,0,0,0,0
5,6,11/15/2014,2146,259,1,0,0,0
5,5,11/14/2014,5199,568,1,1,0,0
5,4,11/13/2014,5013,576,1,1,0,0
5,3,11/12/2014,5903,711,1,1,0,0
5,2,11/11/2014,5736,623,1,1,0,0
5,1,11/10/2014,6540,689,1,1,0,0
5,7,11/9/2014,0,0,0,0,0,0
5,6,11/8/2014,2280,244,1,0,0,0
5,5,11/7/2014,5284,592,1,1,0,0
5,4,11/6/2014,5264,540,1,1,0,0
5,3,11/5/2014,5913,674,1,1,0,0
5,2,11/4/2014,6836,708,1,1,0,0
5,1,11/3/2014,8274,792,1,1,0,0
5,7,11/2/2014,0,0,0,0,0,0
5,6,11/1/2014,2817,314,1,0,0,0
5,5,10/31/2014,0,0,0,0,a,1
5,4,10/30/2014,5141,633,1,0,0,1
5,3,10/29/2014,3944,546,1,0,0,1
5,2,10/28/2014,3504,458,1,0,0,1
5,1,10/27/2014,3687,491,1,0,0,1
5,7,10/26/2014,0,0,0,0,0,0
5,6,10/25/2014,1697,205,1,0,0,0
5,5,10/24/2014,4878,581,1,1,0,1
5,4,10/23/2014,4179,488,1,1,0,1
5,3,10/22/2014,4628,500,1,1,0,1
5,2,10/21/2014,5310,589,1,1,0,1
5,1,10/20/2014,6096,638,1,1,0,1
5,7,10/19/2014,0,0,0,0,0,0
5,6,10/18/2014,2441,276,1,0,0,0
5,5,10/17/2014,4499,544,1,0,0,0
5,4,10/16/2014,3653,485,1,0,0,0
5,3,10/15/2014,4486,612,1,0,0,0
5,2,10/14/2014,3640,481,1,0,0,0
5,1,10/13/2014,4127,571,1,0,0,0
